trial_id,p,accuracy,precision,recall,fpr,balanced_accuracy,f1
2,5,0.935064935064935,0.5806451612903226,0.5142857142857142,0.03044496487119438,0.7419203747072599,0.5454545454545455
2,6,0.9415584415584416,0.6428571428571429,0.5142857142857142,0.0234192037470726,0.7454332552693208,0.5714285714285714
2,7,0.9502164502164502,0.75,0.5142857142857142,0.01405152224824356,0.7501170960187353,0.6101694915254237
3,1,0.6023809523809524,0.1388888888888889,0.6756756756756757,0.4046997389033943,0.6354879683861407,0.23041474654377883
3,2,0.8595238095238096,0.3225806451612903,0.5405405405405406,0.10966057441253264,0.7154399830640039,0.4040404040404041
3,3,0.9119047619047619,0.5,0.43243243243243246,0.04177545691906005,0.6953284877566862,0.463768115942029
3,4,0.9142857142857143,0.52,0.35135135135135137,0.031331592689295036,0.6600098793310282,0.4193548387096775
3,5,0.9261904761904762,0.65,0.35135135135135137,0.018276762402088774,0.6665372944746313,0.456140350877193
3,6,0.9357142857142857,0.8125,0.35135135135135137,0.007832898172323759,0.6717592265895138,0.49056603773584906
3,7,0.9357142857142857,0.8125,0.35135135135135137,0.007832898172323759,0.6717592265895138,0.49056603773584906
4,1,0.741106719367589,0.1597222222222222,0.696969696969697,0.2558139534883721,0.7205778717406625,0.2598870056497175
4,2,0.9189723320158103,0.41304347826086957,0.5757575757575758,0.05708245243128964,0.759337561663143,0.48101265822784817
4,3,0.9367588932806324,0.5161290322580645,0.48484848484848486,0.03171247357293869,0.726568005637773,0.5
4,4,0.9486166007905138,0.64,0.48484848484848486,0.019027484143763214,0.7329105003523608,0.5517241379310344
4,5,0.9545454545454546,0.7272727272727273,0.48484848484848486,0.012684989429175475,0.7360817477096546,0.5818181818181818
4,6,0.9545454545454546,0.7272727272727273,0.48484848484848486,0.012684989429175475,0.7360817477096546,0.5818181818181818
4,7,0.9545454545454546,0.7272727272727273,0.48484848484848486,0.012684989429175475,0.7360817477096546,0.5818181818181818
5,1,0.19666666666666666,0.09904761904761905,0.8524590163934426,0.8775510204081632,0.48745399799263966,0.17747440273037543
5,2,0.6933333333333334,0.19704433497536947,0.6557377049180327,0.30241187384044527,0.6766629155387938,0.30303030303030304
5,3,0.86,0.36470588235294116,0.5081967213114754,0.10018552875695733,0.7040055962772591,0.4246575342465753
5,4,0.9133333333333333,0.5882352941176471,0.4918032786885246,0.03896103896103896,0.7264211198637428,0.5357142857142858
5,5,0.925,0.6904761904761905,0.47540983606557374,0.02411873840445269,0.7256455488305605,0.5631067961165048
5,6,0.94,0.9032258064516129,0.45901639344262296,0.0055658627087198514,0.7267252653669516,0.6086956521739131
5,7,0.9416666666666667,0.90625,0.47540983606557374,0.0055658627087198514,0.7349219866784269,0.6236559139784946
6,1,0.6274509803921569,0.16535433070866143,0.7241379310344828,0.38267148014440433,0.6707332254450392,0.2692307692307692
6,2,0.8790849673202614,0.3888888888888889,0.4827586206896552,0.07942238267148015,0.7016681190090875,0.43076923076923074
6,3,0.9052287581699346,0.5,0.4482758620689655,0.04693140794223827,0.7006722270633636,0.4727272727272727
6,4,0.9444444444444444,0.875,0.4827586206896552,0.007220216606498195,0.7377692020415785,0.6222222222222222
6,5,0.9444444444444444,0.9285714285714286,0.4482758620689655,0.0036101083032490976,0.7223328768828582,0.6046511627906977
6,6,0.9411764705882353,1.0,0.3793103448275862,0.0,0.6896551724137931,0.5499999999999999
6,7,0.9411764705882353,1.0,0.3793103448275862,0.0,0.6896551724137931,0.5499999999999999
7,1,0.9026315789473685,0.37142857142857144,0.4642857142857143,0.0625,0.7008928571428572,0.41269841269841273
7,2,0.9342105263157895,0.5789473684210527,0.39285714285714285,0.022727272727272728,0.685064935064935,0.46808510638297873
7,3,0.9342105263157895,0.5882352941176471,0.35714285714285715,0.019886363636363636,0.6686282467532467,0.4444444444444445
7,4,0.9263157894736842,0.5,0.25,0.019886363636363636,0.6150568181818181,0.3333333333333333
7,5,0.9315789473684211,0.5833333333333334,0.25,0.014204545454545454,0.6178977272727273,0.35000000000000003
7,6,0.9315789473684211,0.5833333333333334,0.25,0.014204545454545454,0.6178977272727273,0.35000000000000003
7,7,0.9315789473684211,0.5833333333333334,0.25,0.014204545454545454,0.6178977272727273,0.35000000000000003
