trial_id,tau,accuracy,precision,recall,fpr,balanced_accuracy,f1
0,2,0.7517361111111112,0.27040816326530615,1.0,0.2734225621414914,0.8632887189292543,0.42570281124497994
0,3,0.7256944444444444,0.25118483412322273,1.0,0.30210325047801145,0.8489483747609943,0.4015151515151515
0,4,0.7239583333333334,0.25,1.0,0.30401529636711283,0.8479923518164436,0.4
0,5,0.7239583333333334,0.25,1.0,0.30401529636711283,0.8479923518164436,0.4
0,6,0.6979166666666666,0.23348017621145375,1.0,0.3326959847036329,0.8336520076481835,0.37857142857142856
0,7,0.7152777777777778,0.24423963133640553,1.0,0.3135755258126195,0.8432122370936903,0.3925925925925926
1,2,0.7256515775034293,0.23371647509578544,1.0,0.2994011976047904,0.8502994011976048,0.37888198757763975
1,3,0.7146776406035665,0.22676579925650558,1.0,0.31137724550898205,0.844311377245509,0.36969696969696975
1,4,0.7311385459533608,0.23735408560311283,1.0,0.2934131736526946,0.8532934131736527,0.38364779874213834
1,5,0.7352537722908093,0.24015748031496062,1.0,0.28892215568862273,0.8555389221556886,0.38730158730158726
1,6,0.7256515775034293,0.23371647509578544,1.0,0.2994011976047904,0.8502994011976048,0.37888198757763975
1,7,0.720164609053498,0.23018867924528302,1.0,0.30538922155688625,0.847305389221557,0.37423312883435583
2,2,0.751486325802616,0.25886524822695034,1.0,0.2721354166666667,0.8639322916666667,0.4112676056338028
2,3,0.7336504161712247,0.24579124579124578,1.0,0.2916666666666667,0.8541666666666667,0.3945945945945946
2,4,0.7419738406658739,0.2517241379310345,1.0,0.2825520833333333,0.8587239583333333,0.4022038567493113
2,5,0.7312722948870393,0.24414715719063546,1.0,0.2942708333333333,0.8528645833333333,0.3924731182795699
2,6,0.713436385255648,0.23248407643312102,1.0,0.3138020833333333,0.8430989583333333,0.3772609819121447
2,7,0.6956004756242569,0.22188449848024316,1.0,0.3333333333333333,0.8333333333333333,0.36318407960199006
