dataset,file,n_nodes,n_possible_edges,n_p_values,T_obs,T_obs_depth,T_minus_obs,T_minus_depth,T_plus_obs,T_plus_depth,edge_count_p1,edge_count_pmax,min_edge_count,min_edge_depth,first_step_drop_count,first_step_drop_fraction,drop_to_min_count,drop_to_min_fraction,final_drop_count,final_drop_fraction,cumulative_D_p,cumulative_D_minus,cumulative_D_plus,mean_post_first_D_p,max_post_first_D_p,edge_counts,D_p,D_parts
220119_F2_run11,220119_F2_run11.pkl,100,9900,7,0.014646464646464647,2,0.011414141414141415,2,0.004545454545454545,5,362,286,254,4,81,0.22375690607734808,108,0.2983425414364641,76,0.20994475138121546,0.051515151515151514,0.029595959595959596,0.021919191919191918,0.007373737373737374,0.008787878787878787,"{1: 362, 2: 281, 3: 266, 4: 254, 5: 273, 6: 281, 7: 286}","{2: 0.014646464646464647, 3: 0.008787878787878787, 4: 0.0052525252525252525, 5: 0.007171717171717172, 6: 0.00808080808080808, 7: 0.007575757575757576}","{2: {'D_minus': 0.011414141414141415, 'D_plus': 0.0032323232323232323}, 3: {'D_minus': 0.005151515151515152, 'D_plus': 0.0036363636363636364}, 4: {'D_minus': 0.0032323232323232323, 'D_plus': 0.00202020202020202}, 5: {'D_minus': 0.0026262626262626263, 'D_plus': 0.004545454545454545}, 6: {'D_minus': 0.0036363636363636364, 'D_plus': 0.0044444444444444444}, 7: {'D_minus': 0.0035353535353535356, 'D_plus': 0.00404040404040404}}"
