dataset,file,n_nodes,n_possible_edges,n_p_values,T_obs,T_obs_depth,T_minus_obs,T_minus_depth,T_plus_obs,T_plus_depth,edge_count_p1,edge_count_pmax,min_edge_count,min_edge_depth,first_step_drop_count,first_step_drop_fraction,drop_to_min_count,drop_to_min_fraction,final_drop_count,final_drop_fraction,cumulative_D_p,cumulative_D_minus,cumulative_D_plus,mean_post_first_D_p,max_post_first_D_p,edge_counts,D_p,D_parts
220119_F2_run11,220119_F2_run11.pkl,100,9900,7,0.0236363636363636,2,0.0166666666666666,2,0.0108080808080808,7,484,421,348,4,96,0.1983471074380165,136,0.2809917355371901,63,0.1301652892561983,0.1097979797979798,0.058080808080808,0.0517171717171717,0.0172323232323232,0.0186868686868686,"{1: 484, 2: 388, 3: 367, 4: 348, 5: 394, 6: 392, 7: 421}","{2: 0.023636363636363636, 3: 0.017676767676767676, 4: 0.016464646464646463, 5: 0.015151515151515152, 6: 0.01818181818181818, 7: 0.018686868686868686}","{2: {'D_minus': 0.016666666666666666, 'D_plus': 0.0069696969696969695}, 3: {'D_minus': 0.009898989898989899, 'D_plus': 0.0077777777777777776}, 4: {'D_minus': 0.009191919191919192, 'D_plus': 0.007272727272727273}, 5: {'D_minus': 0.0052525252525252525, 'D_plus': 0.009898989898989899}, 6: {'D_minus': 0.009191919191919192, 'D_plus': 0.00898989898989899}, 7: {'D_minus': 0.00787878787878788, 'D_plus': 0.010808080808080808}}"
220127_F4_run2,220127_F4_run2.pkl,92,8372,7,0.0262780697563306,2,0.0166029622551361,2,0.0102723363592928,6,566,537,501,4,58,0.1024734982332155,65,0.1148409893992932,29,0.0512367491166077,0.1188485427615862,0.0611562350692785,0.0576923076923076,0.0185140946010511,0.0203057811753463,"{1: 566, 2: 508, 3: 508, 4: 501, 5: 514, 6: 527, 7: 537}","{2: 0.026278069756330624, 3: 0.020305781175346392, 4: 0.016841853798375536, 5: 0.018275203057811752, 6: 0.01899187768752986, 7: 0.018155757286192068}","{2: {'D_minus': 0.016602962255136168, 'D_plus': 0.009675107501194458}, 3: {'D_minus': 0.010152890587673196, 'D_plus': 0.010152890587673196}, 4: {'D_minus': 0.008838987099856666, 'D_plus': 0.008002866698518872}, 5: {'D_minus': 0.008361204013377926, 'D_plus': 0.009913999044433828}, 6: {'D_minus': 0.00871954132823698, 'D_plus': 0.010272336359292882}, 7: {'D_minus': 0.008480649784997612, 'D_plus': 0.009675107501194458}}"
220210_F1_run6,220210_F1_run6.pkl,100,9900,7,0.0346464646464646,2,0.0242424242424242,2,0.0104040404040404,2,751,639,590,3,137,0.1824234354194407,161,0.2143808255659121,112,0.1491344873501997,0.1026262626262626,0.0569696969696969,0.0456565656565656,0.0135959595959595,0.0222222222222222,"{1: 751, 2: 614, 3: 590, 4: 604, 5: 599, 6: 627, 7: 639}","{2: 0.03464646464646465, 3: 0.022222222222222223, 4: 0.017777777777777778, 5: 0.018282828282828283, 6: 0.0028282828282828283, 7: 0.006868686868686869}","{2: {'D_minus': 0.024242424242424242, 'D_plus': 0.010404040404040403}, 3: {'D_minus': 0.012323232323232323, 'D_plus': 0.009898989898989899}, 4: {'D_minus': 0.008181818181818182, 'D_plus': 0.009595959595959595}, 5: {'D_minus': 0.009393939393939394, 'D_plus': 0.008888888888888889}, 6: {'D_minus': 0.0, 'D_plus': 0.0028282828282828283}, 7: {'D_minus': 0.0028282828282828283, 'D_plus': 0.00404040404040404}}"
220210_F2_run5,220210_F2_run5.pkl,165,27060,7,0.024538063562453808,2,0.014375461936437546,2,0.01090169992609017,4,1401,1410,1287,2,114,0.08137044967880086,114,0.08137044967880086,-9,-0.006423982869379015,0.08621581670362158,0.042941611234294165,0.04327420546932742,0.012335550628233556,0.019623059866962306,"{1: 1401, 2: 1287, 3: 1296, 4: 1363, 5: 1370, 6: 1398, 7: 1410}","{2: 0.024538063562453808, 3: 0.019623059866962306, 4: 0.019327420546932744, 5: 0.01917960088691796, 6: 0.0010347376201034738, 7: 0.0025129342202512934}","{2: {'D_minus': 0.014375461936437546, 'D_plus': 0.01016260162601626}, 3: {'D_minus': 0.009645232815964523, 'D_plus': 0.009977827050997782}, 4: {'D_minus': 0.008425720620842573, 'D_plus': 0.01090169992609017}, 5: {'D_minus': 0.009460458240946046, 'D_plus': 0.009719142645971915}, 6: {'D_minus': 0.0, 'D_plus': 0.0010347376201034738}, 7: {'D_minus': 0.0010347376201034738, 'D_plus': 0.0014781966001478197}}"
