dataset,file,n_nodes,n_possible_edges,n_p_values,T_obs,T_obs_depth,T_minus_obs,T_minus_depth,T_plus_obs,T_plus_depth,edge_count_p1,edge_count_pmax,min_edge_count,min_edge_depth,first_step_drop_count,first_step_drop_fraction,drop_to_min_count,drop_to_min_fraction,final_drop_count,final_drop_fraction,cumulative_D_p,cumulative_D_minus,cumulative_D_plus,mean_post_first_D_p,max_post_first_D_p,edge_counts,D_p,D_parts
220119_F2_run11,220119_F2_run11.pkl,100,9900,5,0.021616161616161617,2,0.015555555555555555,2,0.008888888888888889,5,484,368,355,4,94,0.19421487603305784,129,0.2665289256198347,116,0.2396694214876033,0.0701010101010101,0.04090909090909091,0.029191919191919193,0.016161616161616158,0.017575757575757574,"{1: 484, 2: 390, 3: 380, 4: 355, 5: 368}","{2: 0.021616161616161617, 3: 0.017575757575757574, 4: 0.014444444444444444, 5: 0.016464646464646463}","{2: {'D_minus': 0.015555555555555555, 'D_plus': 0.006060606060606061}, 3: {'D_minus': 0.009292929292929294, 'D_plus': 0.008282828282828282}, 4: {'D_minus': 0.008484848484848486, 'D_plus': 0.00595959595959596}, 5: {'D_minus': 0.007575757575757576, 'D_plus': 0.008888888888888889}}"
