dataset,file,n_nodes,n_possible_edges,n_p_values,T_obs,T_obs_depth,T_minus_obs,T_minus_depth,T_plus_obs,T_plus_depth,edge_count_p1,edge_count_pmax,min_edge_count,min_edge_depth,first_step_drop_count,first_step_drop_fraction,drop_to_min_count,drop_to_min_fraction,final_drop_count,final_drop_fraction,cumulative_D_p,cumulative_D_minus,cumulative_D_plus,mean_post_first_D_p,max_post_first_D_p,edge_counts,D_p,D_parts
220127_F4_run2,220127_F4_run2.pkl,92,8372,5,0.029861442904921164,2,0.020066889632107024,2,0.009794553272814142,2,608,508,508,5,86,0.14144736842105263,100,0.16447368421052633,100,0.16447368421052633,0.08193979933110368,0.04694218824653607,0.03499761108456761,0.017359452142060836,0.018752986144290492,"{1: 608, 2: 522, 3: 509, 4: 510, 5: 508}","{2: 0.029861442904921164, 3: 0.018752986144290492, 4: 0.016125179168657428, 5: 0.017200191113234592}","{2: {'D_minus': 0.020066889632107024, 'D_plus': 0.009794553272814142}, 3: {'D_minus': 0.010152890587673196, 'D_plus': 0.008600095556617296}, 4: {'D_minus': 0.008002866698518872, 'D_plus': 0.008122312470138558}, 5: {'D_minus': 0.00871954132823698, 'D_plus': 0.008480649784997612}}"
