dataset,file,n_nodes,n_possible_edges,n_p_values,T_obs,T_obs_depth,T_minus_obs,T_minus_depth,T_plus_obs,T_plus_depth,edge_count_p1,edge_count_pmax,min_edge_count,min_edge_depth,first_step_drop_count,first_step_drop_fraction,drop_to_min_count,drop_to_min_fraction,final_drop_count,final_drop_fraction,cumulative_D_p,cumulative_D_minus,cumulative_D_plus,mean_post_first_D_p,max_post_first_D_p,edge_counts,D_p,D_parts
220119_F2_run11,220119_F2_run11.pkl,100,9900,7,0.0151515151515151,2,0.0123232323232323,2,0.0048484848484848,5,385,287,254,4,94,0.2441558441558441,131,0.3402597402597402,98,0.2545454545454545,0.0541414141414141,0.032020202020202,0.0221212121212121,0.0077979797979797,0.0097979797979797,"{1: 385, 2: 291, 3: 270, 4: 254, 5: 277, 6: 284, 7: 287}","{2: 0.015151515151515152, 3: 0.009797979797979799, 4: 0.006060606060606061, 5: 0.0073737373737373735, 6: 0.00797979797979798, 7: 0.0077777777777777776}","{2: {'D_minus': 0.012323232323232323, 'D_plus': 0.0028282828282828283}, 3: {'D_minus': 0.00595959595959596, 'D_plus': 0.0038383838383838384}, 4: {'D_minus': 0.0038383838383838384, 'D_plus': 0.0022222222222222222}, 5: {'D_minus': 0.0025252525252525255, 'D_plus': 0.0048484848484848485}, 6: {'D_minus': 0.0036363636363636364, 'D_plus': 0.004343434343434344}, 7: {'D_minus': 0.0037373737373737376, 'D_plus': 0.00404040404040404}}"
220127_F4_run2,220127_F4_run2.pkl,92,8372,7,0.018036311514572384,2,0.011705685618729096,2,0.008361204013377926,7,470,462,422,4,45,0.09574468085106383,48,0.10212765957446808,8,0.01702127659574468,0.07644529383659818,0.03870043000477783,0.03774486383182035,0.01168179646440516,0.013736263736263736,"{1: 470, 2: 425, 3: 428, 4: 422, 5: 426, 6: 437, 7: 462}","{2: 0.018036311514572384, 3: 0.013497372193024366, 4: 0.010033444816053512, 5: 0.009794553272814142, 6: 0.011347348303870044, 7: 0.013736263736263736}","{2: {'D_minus': 0.011705685618729096, 'D_plus': 0.006330625895843287}, 3: {'D_minus': 0.006569517439082656, 'D_plus': 0.00692785475394171}, 4: {'D_minus': 0.00537505972288581, 'D_plus': 0.004658385093167702}, 5: {'D_minus': 0.004658385093167702, 'D_plus': 0.005136168179646441}, 6: {'D_minus': 0.005016722408026756, 'D_plus': 0.006330625895843287}, 7: {'D_minus': 0.00537505972288581, 'D_plus': 0.008361204013377926}}"
