dataset,file,P,edge_count,previous_P,previous_edge_count,edge_delta,net_edge_loss_count,D_p,D_minus,D_plus,edge_deletions,edge_additions,net_deletion_count,deletion_share_of_changes,addition_share_of_changes,net_deletion_fraction_possible
220210_F1_run6,220210_F1_run6.pkl,1,871,,,,,,,,,,,,,
220210_F1_run6,220210_F1_run6.pkl,2,639,1,871,-232,232,0.04242424242424243,0.032929292929292926,0.009494949494949495,326,94,232,0.7761904761904761,0.22380952380952382,0.023434343434343433
220210_F1_run6,220210_F1_run6.pkl,3,619,2,639,-20,20,0.021414141414141413,0.011717171717171718,0.009696969696969697,116,96,20,0.5471698113207548,0.4528301886792453,0.002020202020202021
220210_F1_run6,220210_F1_run6.pkl,4,621,3,619,2,-2,0.02,0.009898989898989899,0.010101010101010102,98,100,-2,0.4949494949494949,0.5050505050505051,-0.00020202020202020332
220210_F1_run6,220210_F1_run6.pkl,5,642,4,621,21,-21,0.019090909090909092,0.008484848484848486,0.010606060606060607,84,105,-21,0.4444444444444445,0.5555555555555556,-0.002121212121212121
220210_F1_run6,220210_F1_run6.pkl,6,641,5,642,-1,1,0.020303030303030302,0.010202020202020202,0.010101010101010102,101,100,1,0.5024875621890548,0.49751243781094534,0.00010101010101009993
220210_F1_run6,220210_F1_run6.pkl,7,650,6,641,9,-9,0.021515151515151515,0.010303030303030303,0.011212121212121211,102,111,-9,0.47887323943661975,0.5211267605633803,-0.000909090909090908
