trial_id,p,accuracy,precision,recall,fpr,balanced_accuracy,f1
3,3,0.9523809523809523,0.660377358490566,0.9459459459459459,0.04699738903394256,0.9494742784560017,0.7777777777777778
3,4,0.9761904761904762,0.813953488372093,0.9459459459459459,0.020887728459530026,0.962529108743208,0.875
3,5,0.9880952380952381,0.9444444444444444,0.918918918918919,0.005221932114882507,0.9568484934020183,0.9315068493150684
3,6,0.9904761904761905,0.9714285714285714,0.918918918918919,0.0026109660574412533,0.9581539764307389,0.9444444444444445
3,7,0.9928571428571429,1.0,0.918918918918919,0.0,0.9594594594594594,0.9577464788732395
4,1,0.7193675889328063,0.18857142857142858,1.0,0.30021141649048627,0.849894291754757,0.31730769230769235
4,2,0.9446640316205533,0.5423728813559322,0.9696969696969697,0.05708245243128964,0.95630725863284,0.6956521739130436
4,3,0.9861660079051383,0.8421052631578947,0.9696969696969697,0.012684989429175475,0.978505990133897,0.9014084507042254
4,4,0.9960474308300395,0.9696969696969697,0.9696969696969697,0.0021141649048625794,0.9837914023960536,0.9696969696969697
4,5,0.9960474308300395,0.9696969696969697,0.9696969696969697,0.0021141649048625794,0.9837914023960536,0.9696969696969697
4,6,0.9980237154150198,1.0,0.9696969696969697,0.0,0.9848484848484849,0.9846153846153847
4,7,0.9980237154150198,1.0,0.9696969696969697,0.0,0.9848484848484849,0.9846153846153847
5,1,0.21666666666666667,0.11487758945386065,1.0,0.8719851576994434,0.5640074211502784,0.20608108108108109
5,2,0.7666666666666667,0.3034825870646766,1.0,0.2597402597402597,0.8701298701298701,0.46564885496183206
5,3,0.9416666666666667,0.6354166666666666,1.0,0.06493506493506493,0.9675324675324675,0.7770700636942676
5,4,0.98,0.8450704225352113,0.9836065573770492,0.02040816326530612,0.9815991970558715,0.9090909090909091
5,5,0.9883333333333333,0.9090909090909091,0.9836065573770492,0.011131725417439703,0.9862374159798047,0.9448818897637795
5,6,0.9916666666666667,0.9375,0.9836065573770492,0.0074211502782931356,0.9880927035493781,0.96
5,7,0.9916666666666667,0.9375,0.9836065573770492,0.0074211502782931356,0.9880927035493781,0.96
6,1,0.6209150326797386,0.2,1.0,0.4187725631768953,0.7906137184115524,0.33333333333333337
6,2,0.9248366013071896,0.5576923076923077,1.0,0.08303249097472924,0.9584837545126355,0.7160493827160493
6,3,0.9934640522875817,0.9354838709677419,1.0,0.007220216606498195,0.9963898916967509,0.9666666666666666
6,4,0.9967320261437909,0.9666666666666667,1.0,0.0036101083032490976,0.9981949458483754,0.983050847457627
6,5,0.9967320261437909,0.9666666666666667,1.0,0.0036101083032490976,0.9981949458483754,0.983050847457627
6,6,1.0,1.0,1.0,0.0,1.0,1.0
6,7,1.0,1.0,1.0,0.0,1.0,1.0
7,1,0.8842105263157894,0.38571428571428573,0.9642857142857143,0.12215909090909091,0.9210633116883117,0.5510204081632653
7,2,0.9368421052631579,0.5476190476190477,0.8214285714285714,0.05397727272727273,0.8837256493506493,0.6571428571428571
7,3,0.9526315789473684,0.65625,0.75,0.03125,0.859375,0.7
7,4,0.9657894736842105,0.7777777777777778,0.75,0.017045454545454544,0.8664772727272727,0.7636363636363638
7,5,0.968421052631579,0.8076923076923077,0.75,0.014204545454545454,0.8678977272727273,0.7777777777777779
7,6,0.9710526315789474,0.84,0.75,0.011363636363636364,0.8693181818181819,0.7924528301886793
7,7,0.9710526315789474,0.84,0.75,0.011363636363636364,0.8693181818181819,0.7924528301886793
8,1,0.8823529411764706,0.41935483870967744,1.0,0.12857142857142856,0.9357142857142857,0.5909090909090909
8,2,0.9281045751633987,0.5434782608695652,0.9615384615384616,0.075,0.9432692307692307,0.6944444444444445
8,3,0.9673202614379085,0.75,0.9230769230769231,0.02857142857142857,0.9472527472527472,0.8275862068965517
8,4,0.9705882352941176,0.7741935483870968,0.9230769230769231,0.025,0.9490384615384615,0.8421052631578947
