dataset,file,n_nodes,n_possible_edges,n_p_values,T_obs,T_obs_depth,T_minus_obs,T_minus_depth,T_plus_obs,T_plus_depth,edge_count_p1,edge_count_pmax,min_edge_count,min_edge_depth,first_step_drop_count,first_step_drop_fraction,drop_to_min_count,drop_to_min_fraction,final_drop_count,final_drop_fraction,cumulative_D_p,cumulative_D_minus,cumulative_D_plus,mean_post_first_D_p,max_post_first_D_p,edge_counts,D_p,D_parts
220119_F2_run11,220119_F2_run11.pkl,100,9900,7,0.0146464646464646,2,0.0114141414141414,2,0.0045454545454545,5,362,286,254,4,81,0.223756906077348,108,0.2983425414364641,76,0.2099447513812154,0.0515151515151515,0.0295959595959595,0.0219191919191919,0.0073737373737373,0.0087878787878787,"{1: 362, 2: 281, 3: 266, 4: 254, 5: 273, 6: 281, 7: 286}","{2: 0.014646464646464647, 3: 0.008787878787878787, 4: 0.0052525252525252525, 5: 0.007171717171717172, 6: 0.00808080808080808, 7: 0.007575757575757576}","{2: {'D_minus': 0.011414141414141415, 'D_plus': 0.0032323232323232323}, 3: {'D_minus': 0.005151515151515152, 'D_plus': 0.0036363636363636364}, 4: {'D_minus': 0.0032323232323232323, 'D_plus': 0.00202020202020202}, 5: {'D_minus': 0.0026262626262626263, 'D_plus': 0.004545454545454545}, 6: {'D_minus': 0.0036363636363636364, 'D_plus': 0.0044444444444444444}, 7: {'D_minus': 0.0035353535353535356, 'D_plus': 0.00404040404040404}}"
220127_F4_run2,220127_F4_run2.pkl,92,8372,7,0.015647396082178692,2,0.009794553272814142,2,0.008480649784997612,7,448,460,413,4,33,0.07366071428571429,35,0.078125,-12,-0.026785714285714284,0.07142857142857142,0.03499761108456761,0.036430960344003824,0.011156235069278547,0.013616817964644052,"{1: 448, 2: 415, 3: 424, 4: 413, 5: 427, 6: 432, 7: 460}","{2: 0.015647396082178692, 3: 0.01254180602006689, 4: 0.009675107501194458, 5: 0.009555661729574774, 6: 0.010391782130912566, 7: 0.013616817964644052}","{2: {'D_minus': 0.009794553272814142, 'D_plus': 0.005852842809364548}, 3: {'D_minus': 0.005733397037744864, 'D_plus': 0.006808408982322026}, 4: {'D_minus': 0.005494505494505495, 'D_plus': 0.004180602006688963}, 5: {'D_minus': 0.003941710463449594, 'D_plus': 0.005613951266125179}, 6: {'D_minus': 0.004897276636407071, 'D_plus': 0.005494505494505495}, 7: {'D_minus': 0.005136168179646441, 'D_plus': 0.008480649784997612}}"
