scenario,method,repeat,depth,edge_count,D_p,D_minus,D_plus,cumulative_instability,T_obs,selected_absolute,selected_relative,selected_bootstrap_band,accuracy,precision,recall,fpr,balanced_accuracy,f1,tp,fp,tn,fn
order3_unconfounded,fast_gcstar_cgc,7,2,90,0.0,0.0,0.0,0.0,0.0,2,2,,0.24444444444444444,0.24444444444444444,1.0,1.0,0.5,0.39285714285714285,22.0,68.0,0.0,0.0
order3_unconfounded,fast_gcstar_cgc,7,3,90,0.0,0.0,0.0,0.0,0.0,2,2,,0.24444444444444444,0.24444444444444444,1.0,1.0,0.5,0.39285714285714285,22.0,68.0,0.0,0.0
order3_unconfounded,fast_gcstar_cgc,7,4,90,0.0,0.0,0.0,0.0,0.0,2,2,,0.24444444444444444,0.24444444444444444,1.0,1.0,0.5,0.39285714285714285,22.0,68.0,0.0,0.0
order3_unconfounded,fast_gcstar_cgc,7,5,90,0.0,0.0,0.0,0.0,0.0,2,2,,0.24444444444444444,0.24444444444444444,1.0,1.0,0.5,0.39285714285714285,22.0,68.0,0.0,0.0
order3_unconfounded,fast_gcstar_cgc,7,6,90,0.0,0.0,0.0,0.0,0.0,2,2,,0.24444444444444444,0.24444444444444444,1.0,1.0,0.5,0.39285714285714285,22.0,68.0,0.0,0.0
order3_unconfounded,fast_gcstar_cgc,7,7,90,0.0,0.0,0.0,0.0,0.0,2,2,,0.24444444444444444,0.24444444444444444,1.0,1.0,0.5,0.39285714285714285,22.0,68.0,0.0,0.0
order3_unconfounded,fast_gcstar_cgc,8,1,19,,,,0.0,0.07777777777777778,2,3,,0.5666666666666667,0.05263157894736842,0.045454545454545456,0.2647058823529412,0.39037433155080214,0.04878048780487805,1.0,18.0,50.0,21.0
order3_unconfounded,fast_gcstar_cgc,8,2,12,0.07777777777777778,0.07777777777777778,0.0,0.07777777777777778,0.07777777777777778,2,3,,0.6444444444444445,0.08333333333333333,0.045454545454545456,0.16176470588235295,0.44184491978609625,0.05882352941176471,1.0,11.0,57.0,21.0
order3_unconfounded,fast_gcstar_cgc,8,3,12,0.0,0.0,0.0,0.07777777777777778,0.07777777777777778,2,3,,0.6444444444444445,0.08333333333333333,0.045454545454545456,0.16176470588235295,0.44184491978609625,0.05882352941176471,1.0,11.0,57.0,21.0
order3_unconfounded,fast_gcstar_cgc,8,4,12,0.0,0.0,0.0,0.07777777777777778,0.07777777777777778,2,3,,0.6444444444444445,0.08333333333333333,0.045454545454545456,0.16176470588235295,0.44184491978609625,0.05882352941176471,1.0,11.0,57.0,21.0
order3_unconfounded,fast_gcstar_cgc,8,5,12,0.0,0.0,0.0,0.07777777777777778,0.07777777777777778,2,3,,0.6444444444444445,0.08333333333333333,0.045454545454545456,0.16176470588235295,0.44184491978609625,0.05882352941176471,1.0,11.0,57.0,21.0
order3_unconfounded,fast_gcstar_cgc,8,6,12,0.0,0.0,0.0,0.07777777777777778,0.07777777777777778,2,3,,0.6444444444444445,0.08333333333333333,0.045454545454545456,0.16176470588235295,0.44184491978609625,0.05882352941176471,1.0,11.0,57.0,21.0
order3_unconfounded,fast_gcstar_cgc,8,7,12,0.0,0.0,0.0,0.07777777777777778,0.07777777777777778,2,3,,0.6444444444444445,0.08333333333333333,0.045454545454545456,0.16176470588235295,0.44184491978609625,0.05882352941176471,1.0,11.0,57.0,21.0
order3_unconfounded,fast_gcstar_cgc,9,1,7,,,,0.0,0.011111111111111112,2,2,,0.7444444444444445,0.2857142857142857,0.1,0.07142857142857142,0.5142857142857143,0.14814814814814817,2.0,5.0,65.0,18.0
order3_unconfounded,fast_gcstar_cgc,9,2,7,0.0,0.0,0.0,0.0,0.011111111111111112,2,2,,0.7444444444444445,0.2857142857142857,0.1,0.07142857142857142,0.5142857142857143,0.14814814814814817,2.0,5.0,65.0,18.0
order3_unconfounded,fast_gcstar_cgc,9,3,7,0.0,0.0,0.0,0.0,0.011111111111111112,2,2,,0.7444444444444445,0.2857142857142857,0.1,0.07142857142857142,0.5142857142857143,0.14814814814814817,2.0,5.0,65.0,18.0
order3_unconfounded,fast_gcstar_cgc,9,4,6,0.011111111111111112,0.011111111111111112,0.0,0.011111111111111112,0.011111111111111112,2,2,,0.7555555555555555,0.3333333333333333,0.1,0.05714285714285714,0.5214285714285715,0.15384615384615383,2.0,4.0,66.0,18.0
order3_unconfounded,fast_gcstar_cgc,9,5,6,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112,2,2,,0.7555555555555555,0.3333333333333333,0.1,0.05714285714285714,0.5214285714285715,0.15384615384615383,2.0,4.0,66.0,18.0
order3_unconfounded,fast_gcstar_cgc,9,6,7,0.011111111111111112,0.0,0.011111111111111112,0.022222222222222223,0.011111111111111112,2,2,,0.7444444444444445,0.2857142857142857,0.1,0.07142857142857142,0.5142857142857143,0.14814814814814817,2.0,5.0,65.0,18.0
order3_unconfounded,fast_gcstar_cgc,9,7,6,0.011111111111111112,0.011111111111111112,0.0,0.03333333333333333,0.011111111111111112,2,2,,0.7555555555555555,0.3333333333333333,0.1,0.05714285714285714,0.5214285714285715,0.15384615384615383,2.0,4.0,66.0,18.0
latent_common_driver,fast_gcstar_cgc,0,1,16,,,,0.0,0.022222222222222223,2,3,,0.7444444444444445,0.125,0.18181818181818182,0.17721518987341772,0.502301495972382,0.14814814814814814,2.0,14.0,65.0,9.0
latent_common_driver,fast_gcstar_cgc,0,2,14,0.022222222222222223,0.022222222222222223,0.0,0.022222222222222223,0.022222222222222223,2,3,,0.7666666666666667,0.14285714285714285,0.18181818181818182,0.1518987341772152,0.5149597238204833,0.16,2.0,12.0,67.0,9.0
latent_common_driver,fast_gcstar_cgc,0,3,15,0.011111111111111112,0.0,0.011111111111111112,0.03333333333333333,0.022222222222222223,2,3,,0.7777777777777778,0.2,0.2727272727272727,0.1518987341772152,0.5604142692750287,0.23076923076923075,3.0,12.0,67.0,8.0
latent_common_driver,fast_gcstar_cgc,0,4,15,0.0,0.0,0.0,0.03333333333333333,0.022222222222222223,2,3,,0.7777777777777778,0.2,0.2727272727272727,0.1518987341772152,0.5604142692750287,0.23076923076923075,3.0,12.0,67.0,8.0
latent_common_driver,fast_gcstar_cgc,0,5,16,0.011111111111111112,0.0,0.011111111111111112,0.044444444444444446,0.022222222222222223,2,3,,0.7666666666666667,0.1875,0.2727272727272727,0.16455696202531644,0.5540851553509781,0.2222222222222222,3.0,13.0,66.0,8.0
latent_common_driver,fast_gcstar_cgc,0,6,15,0.011111111111111112,0.011111111111111112,0.0,0.05555555555555556,0.022222222222222223,2,3,,0.7777777777777778,0.2,0.2727272727272727,0.1518987341772152,0.5604142692750287,0.23076923076923075,3.0,12.0,67.0,8.0
latent_common_driver,fast_gcstar_cgc,0,7,15,0.0,0.0,0.0,0.05555555555555556,0.022222222222222223,2,3,,0.7777777777777778,0.2,0.2727272727272727,0.1518987341772152,0.5604142692750287,0.23076923076923075,3.0,12.0,67.0,8.0
latent_common_driver,fast_gcstar_cgc,1,1,7,,,,0.0,0.03333333333333333,2,2,,0.8666666666666667,0.0,0.0,0.08235294117647059,0.4588235294117647,0.0,0.0,7.0,78.0,5.0
latent_common_driver,fast_gcstar_cgc,1,2,8,0.011111111111111112,0.0,0.011111111111111112,0.011111111111111112,0.03333333333333333,2,2,,0.8555555555555555,0.0,0.0,0.09411764705882353,0.45294117647058824,0.0,0.0,8.0,77.0,5.0
latent_common_driver,fast_gcstar_cgc,1,3,5,0.03333333333333333,0.03333333333333333,0.0,0.044444444444444446,0.03333333333333333,2,2,,0.8888888888888888,0.0,0.0,0.058823529411764705,0.47058823529411764,0.0,0.0,5.0,80.0,5.0
latent_common_driver,fast_gcstar_cgc,1,4,5,0.022222222222222223,0.011111111111111112,0.011111111111111112,0.06666666666666667,0.03333333333333333,2,2,,0.8888888888888888,0.0,0.0,0.058823529411764705,0.47058823529411764,0.0,0.0,5.0,80.0,5.0
latent_common_driver,fast_gcstar_cgc,1,5,6,0.03333333333333333,0.011111111111111112,0.022222222222222223,0.1,0.03333333333333333,2,2,,0.8777777777777778,0.0,0.0,0.07058823529411765,0.4647058823529412,0.0,0.0,6.0,79.0,5.0
latent_common_driver,fast_gcstar_cgc,1,6,6,0.022222222222222223,0.011111111111111112,0.011111111111111112,0.12222222222222223,0.03333333333333333,2,2,,0.8777777777777778,0.0,0.0,0.07058823529411765,0.4647058823529412,0.0,0.0,6.0,79.0,5.0
latent_common_driver,fast_gcstar_cgc,1,7,5,0.03333333333333333,0.022222222222222223,0.011111111111111112,0.15555555555555556,0.03333333333333333,2,2,,0.8888888888888888,0.0,0.0,0.058823529411764705,0.47058823529411764,0.0,0.0,5.0,80.0,5.0
latent_common_driver,fast_gcstar_cgc,2,1,8,,,,0.0,0.011111111111111112,2,3,,0.8222222222222222,0.0,0.0,0.0975609756097561,0.45121951219512196,0.0,0.0,8.0,74.0,8.0
latent_common_driver,fast_gcstar_cgc,2,2,7,0.011111111111111112,0.011111111111111112,0.0,0.011111111111111112,0.011111111111111112,2,3,,0.8333333333333334,0.0,0.0,0.08536585365853659,0.4573170731707317,0.0,0.0,7.0,75.0,8.0
latent_common_driver,fast_gcstar_cgc,2,3,7,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112,2,3,,0.8333333333333334,0.0,0.0,0.08536585365853659,0.4573170731707317,0.0,0.0,7.0,75.0,8.0
latent_common_driver,fast_gcstar_cgc,2,4,7,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112,2,3,,0.8333333333333334,0.0,0.0,0.08536585365853659,0.4573170731707317,0.0,0.0,7.0,75.0,8.0
latent_common_driver,fast_gcstar_cgc,2,5,7,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112,2,3,,0.8333333333333334,0.0,0.0,0.08536585365853659,0.4573170731707317,0.0,0.0,7.0,75.0,8.0
latent_common_driver,fast_gcstar_cgc,2,6,7,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112,2,3,,0.8333333333333334,0.0,0.0,0.08536585365853659,0.4573170731707317,0.0,0.0,7.0,75.0,8.0
latent_common_driver,fast_gcstar_cgc,2,7,7,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112,2,3,,0.8333333333333334,0.0,0.0,0.08536585365853659,0.4573170731707317,0.0,0.0,7.0,75.0,8.0
latent_common_driver,fast_gcstar_cgc,3,1,18,,,,0.0,0.022222222222222223,2,5,,0.6777777777777778,0.0,0.0,0.22784810126582278,0.3860759493670886,0.0,0.0,18.0,61.0,11.0
latent_common_driver,fast_gcstar_cgc,3,2,18,0.022222222222222223,0.011111111111111112,0.011111111111111112,0.022222222222222223,0.022222222222222223,2,5,,0.6777777777777778,0.0,0.0,0.22784810126582278,0.3860759493670886,0.0,0.0,18.0,61.0,11.0
latent_common_driver,fast_gcstar_cgc,3,3,16,0.022222222222222223,0.022222222222222223,0.0,0.044444444444444446,0.022222222222222223,2,5,,0.7,0.0,0.0,0.20253164556962025,0.3987341772151899,0.0,0.0,16.0,63.0,11.0
latent_common_driver,fast_gcstar_cgc,3,4,18,0.022222222222222223,0.0,0.022222222222222223,0.06666666666666667,0.022222222222222223,2,5,,0.6777777777777778,0.0,0.0,0.22784810126582278,0.3860759493670886,0.0,0.0,18.0,61.0,11.0
latent_common_driver,fast_gcstar_cgc,3,5,18,0.0,0.0,0.0,0.06666666666666667,0.022222222222222223,2,5,,0.6777777777777778,0.0,0.0,0.22784810126582278,0.3860759493670886,0.0,0.0,18.0,61.0,11.0
latent_common_driver,fast_gcstar_cgc,3,6,17,0.011111111111111112,0.011111111111111112,0.0,0.07777777777777778,0.022222222222222223,2,5,,0.6888888888888889,0.0,0.0,0.21518987341772153,0.3924050632911392,0.0,0.0,17.0,62.0,11.0
latent_common_driver,fast_gcstar_cgc,3,7,17,0.0,0.0,0.0,0.07777777777777778,0.022222222222222223,2,5,,0.6888888888888889,0.0,0.0,0.21518987341772153,0.3924050632911392,0.0,0.0,17.0,62.0,11.0
latent_common_driver,fast_gcstar_cgc,4,1,10,,,,0.0,0.044444444444444446,2,3,,0.8111111111111111,0.1,0.1111111111111111,0.1111111111111111,0.5,0.10526315789473685,1.0,9.0,72.0,8.0
latent_common_driver,fast_gcstar_cgc,4,2,8,0.044444444444444446,0.03333333333333333,0.011111111111111112,0.044444444444444446,0.044444444444444446,2,3,,0.8111111111111111,0.0,0.0,0.09876543209876543,0.4506172839506173,0.0,0.0,8.0,73.0,9.0
latent_common_driver,fast_gcstar_cgc,4,3,6,0.022222222222222223,0.022222222222222223,0.0,0.06666666666666667,0.044444444444444446,2,3,,0.8333333333333334,0.0,0.0,0.07407407407407407,0.46296296296296297,0.0,0.0,6.0,75.0,9.0
latent_common_driver,fast_gcstar_cgc,4,4,6,0.0,0.0,0.0,0.06666666666666667,0.044444444444444446,2,3,,0.8333333333333334,0.0,0.0,0.07407407407407407,0.46296296296296297,0.0,0.0,6.0,75.0,9.0
latent_common_driver,fast_gcstar_cgc,4,5,6,0.0,0.0,0.0,0.06666666666666667,0.044444444444444446,2,3,,0.8333333333333334,0.0,0.0,0.07407407407407407,0.46296296296296297,0.0,0.0,6.0,75.0,9.0
latent_common_driver,fast_gcstar_cgc,4,6,6,0.0,0.0,0.0,0.06666666666666667,0.044444444444444446,2,3,,0.8333333333333334,0.0,0.0,0.07407407407407407,0.46296296296296297,0.0,0.0,6.0,75.0,9.0
latent_common_driver,fast_gcstar_cgc,4,7,7,0.011111111111111112,0.0,0.011111111111111112,0.07777777777777778,0.044444444444444446,2,3,,0.8222222222222222,0.0,0.0,0.08641975308641975,0.4567901234567901,0.0,0.0,7.0,74.0,9.0
latent_common_driver,fast_gcstar_cgc,5,1,15,,,,0.0,0.044444444444444446,2,3,,0.7555555555555555,0.13333333333333333,0.18181818181818182,0.16455696202531644,0.5086306098964327,0.15384615384615383,2.0,13.0,66.0,9.0
latent_common_driver,fast_gcstar_cgc,5,2,17,0.044444444444444446,0.011111111111111112,0.03333333333333333,0.044444444444444446,0.044444444444444446,2,3,,0.7555555555555555,0.17647058823529413,0.2727272727272727,0.17721518987341772,0.5477560414269276,0.21428571428571427,3.0,14.0,65.0,8.0
latent_common_driver,fast_gcstar_cgc,5,3,17,0.0,0.0,0.0,0.044444444444444446,0.044444444444444446,2,3,,0.7555555555555555,0.17647058823529413,0.2727272727272727,0.17721518987341772,0.5477560414269276,0.21428571428571427,3.0,14.0,65.0,8.0
latent_common_driver,fast_gcstar_cgc,5,4,17,0.0,0.0,0.0,0.044444444444444446,0.044444444444444446,2,3,,0.7555555555555555,0.17647058823529413,0.2727272727272727,0.17721518987341772,0.5477560414269276,0.21428571428571427,3.0,14.0,65.0,8.0
latent_common_driver,fast_gcstar_cgc,5,5,16,0.011111111111111112,0.011111111111111112,0.0,0.05555555555555556,0.044444444444444446,2,3,,0.7666666666666667,0.1875,0.2727272727272727,0.16455696202531644,0.5540851553509781,0.2222222222222222,3.0,13.0,66.0,8.0
latent_common_driver,fast_gcstar_cgc,5,6,17,0.011111111111111112,0.0,0.011111111111111112,0.06666666666666667,0.044444444444444446,2,3,,0.7555555555555555,0.17647058823529413,0.2727272727272727,0.17721518987341772,0.5477560414269276,0.21428571428571427,3.0,14.0,65.0,8.0
latent_common_driver,fast_gcstar_cgc,5,7,16,0.011111111111111112,0.011111111111111112,0.0,0.07777777777777778,0.044444444444444446,2,3,,0.7666666666666667,0.1875,0.2727272727272727,0.16455696202531644,0.5540851553509781,0.2222222222222222,3.0,13.0,66.0,8.0
latent_common_driver,fast_gcstar_cgc,6,1,9,,,,0.0,0.022222222222222223,2,3,,0.8,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,9.0,72.0,9.0
latent_common_driver,fast_gcstar_cgc,6,2,7,0.022222222222222223,0.022222222222222223,0.0,0.022222222222222223,0.022222222222222223,2,3,,0.8222222222222222,0.0,0.0,0.08641975308641975,0.4567901234567901,0.0,0.0,7.0,74.0,9.0
latent_common_driver,fast_gcstar_cgc,6,3,8,0.011111111111111112,0.0,0.011111111111111112,0.03333333333333333,0.022222222222222223,2,3,,0.8111111111111111,0.0,0.0,0.09876543209876543,0.4506172839506173,0.0,0.0,8.0,73.0,9.0
latent_common_driver,fast_gcstar_cgc,6,4,8,0.0,0.0,0.0,0.03333333333333333,0.022222222222222223,2,3,,0.8111111111111111,0.0,0.0,0.09876543209876543,0.4506172839506173,0.0,0.0,8.0,73.0,9.0
latent_common_driver,fast_gcstar_cgc,6,5,7,0.011111111111111112,0.011111111111111112,0.0,0.044444444444444446,0.022222222222222223,2,3,,0.8222222222222222,0.0,0.0,0.08641975308641975,0.4567901234567901,0.0,0.0,7.0,74.0,9.0
latent_common_driver,fast_gcstar_cgc,6,6,8,0.011111111111111112,0.0,0.011111111111111112,0.05555555555555556,0.022222222222222223,2,3,,0.8111111111111111,0.0,0.0,0.09876543209876543,0.4506172839506173,0.0,0.0,8.0,73.0,9.0
latent_common_driver,fast_gcstar_cgc,6,7,7,0.011111111111111112,0.011111111111111112,0.0,0.06666666666666667,0.022222222222222223,2,3,,0.8222222222222222,0.0,0.0,0.08641975308641975,0.4567901234567901,0.0,0.0,7.0,74.0,9.0
latent_common_driver,fast_gcstar_cgc,7,1,14,,,,0.0,0.03333333333333333,2,3,,0.7,0.0,0.0,0.18181818181818182,0.4090909090909091,0.0,0.0,14.0,63.0,13.0
latent_common_driver,fast_gcstar_cgc,7,2,13,0.03333333333333333,0.022222222222222223,0.011111111111111112,0.03333333333333333,0.03333333333333333,2,3,,0.7333333333333333,0.07692307692307693,0.07692307692307693,0.15584415584415584,0.4605394605394605,0.07692307692307693,1.0,12.0,65.0,12.0
latent_common_driver,fast_gcstar_cgc,7,3,13,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,2,3,,0.7333333333333333,0.07692307692307693,0.07692307692307693,0.15584415584415584,0.4605394605394605,0.07692307692307693,1.0,12.0,65.0,12.0
latent_common_driver,fast_gcstar_cgc,7,4,15,0.022222222222222223,0.0,0.022222222222222223,0.05555555555555555,0.03333333333333333,2,3,,0.7333333333333333,0.13333333333333333,0.15384615384615385,0.16883116883116883,0.49250749250749254,0.14285714285714288,2.0,13.0,64.0,11.0
latent_common_driver,fast_gcstar_cgc,7,5,12,0.03333333333333333,0.03333333333333333,0.0,0.08888888888888888,0.03333333333333333,2,3,,0.7444444444444445,0.08333333333333333,0.07692307692307693,0.14285714285714285,0.46703296703296704,0.08,1.0,11.0,66.0,12.0
latent_common_driver,fast_gcstar_cgc,7,6,12,0.022222222222222223,0.011111111111111112,0.011111111111111112,0.1111111111111111,0.03333333333333333,2,3,,0.7222222222222222,0.0,0.0,0.15584415584415584,0.42207792207792205,0.0,0.0,12.0,65.0,13.0
latent_common_driver,fast_gcstar_cgc,7,7,14,0.022222222222222223,0.0,0.022222222222222223,0.13333333333333333,0.03333333333333333,2,3,,0.7222222222222222,0.07142857142857142,0.07692307692307693,0.16883116883116883,0.45404595404595405,0.07407407407407408,1.0,13.0,64.0,12.0
latent_common_driver,fast_gcstar_cgc,8,1,19,,,,0.0,0.06666666666666667,2,3,,0.6555555555555556,0.0,0.0,0.24358974358974358,0.3782051282051282,0.0,0.0,19.0,59.0,12.0
latent_common_driver,fast_gcstar_cgc,8,2,15,0.06666666666666667,0.05555555555555555,0.011111111111111112,0.06666666666666667,0.06666666666666667,2,3,,0.7222222222222222,0.06666666666666667,0.08333333333333333,0.1794871794871795,0.4519230769230769,0.07407407407407407,1.0,14.0,64.0,11.0
latent_common_driver,fast_gcstar_cgc,8,3,15,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,2,3,,0.7222222222222222,0.06666666666666667,0.08333333333333333,0.1794871794871795,0.4519230769230769,0.07407407407407407,1.0,14.0,64.0,11.0
latent_common_driver,fast_gcstar_cgc,8,4,15,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,2,3,,0.7222222222222222,0.06666666666666667,0.08333333333333333,0.1794871794871795,0.4519230769230769,0.07407407407407407,1.0,14.0,64.0,11.0
latent_common_driver,fast_gcstar_cgc,8,5,17,0.022222222222222223,0.0,0.022222222222222223,0.08888888888888889,0.06666666666666667,2,3,,0.7,0.058823529411764705,0.08333333333333333,0.20512820512820512,0.4391025641025641,0.06896551724137931,1.0,16.0,62.0,11.0
latent_common_driver,fast_gcstar_cgc,8,6,17,0.022222222222222223,0.011111111111111112,0.011111111111111112,0.11111111111111112,0.06666666666666667,2,3,,0.7,0.058823529411764705,0.08333333333333333,0.20512820512820512,0.4391025641025641,0.06896551724137931,1.0,16.0,62.0,11.0
latent_common_driver,fast_gcstar_cgc,8,7,15,0.022222222222222223,0.022222222222222223,0.0,0.13333333333333333,0.06666666666666667,2,3,,0.7222222222222222,0.06666666666666667,0.08333333333333333,0.1794871794871795,0.4519230769230769,0.07407407407407407,1.0,14.0,64.0,11.0
latent_common_driver,fast_gcstar_cgc,9,1,7,,,,0.0,0.03333333333333333,2,2,,0.8444444444444444,0.0,0.0,0.08433734939759036,0.4578313253012048,0.0,0.0,7.0,76.0,7.0
latent_common_driver,fast_gcstar_cgc,9,2,8,0.011111111111111112,0.0,0.011111111111111112,0.011111111111111112,0.03333333333333333,2,2,,0.8333333333333334,0.0,0.0,0.0963855421686747,0.45180722891566266,0.0,0.0,8.0,75.0,7.0
latent_common_driver,fast_gcstar_cgc,9,3,7,0.03333333333333333,0.022222222222222223,0.011111111111111112,0.044444444444444446,0.03333333333333333,2,2,,0.8444444444444444,0.0,0.0,0.08433734939759036,0.4578313253012048,0.0,0.0,7.0,76.0,7.0
latent_common_driver,fast_gcstar_cgc,9,4,7,0.022222222222222223,0.011111111111111112,0.011111111111111112,0.06666666666666667,0.03333333333333333,2,2,,0.8444444444444444,0.0,0.0,0.08433734939759036,0.4578313253012048,0.0,0.0,7.0,76.0,7.0
latent_common_driver,fast_gcstar_cgc,9,5,6,0.011111111111111112,0.011111111111111112,0.0,0.07777777777777778,0.03333333333333333,2,2,,0.8555555555555555,0.0,0.0,0.07228915662650602,0.463855421686747,0.0,0.0,6.0,77.0,7.0
latent_common_driver,fast_gcstar_cgc,9,6,6,0.0,0.0,0.0,0.07777777777777778,0.03333333333333333,2,2,,0.8555555555555555,0.0,0.0,0.07228915662650602,0.463855421686747,0.0,0.0,6.0,77.0,7.0
latent_common_driver,fast_gcstar_cgc,9,7,6,0.0,0.0,0.0,0.07777777777777778,0.03333333333333333,2,2,,0.8555555555555555,0.0,0.0,0.07228915662650602,0.463855421686747,0.0,0.0,6.0,77.0,7.0
variable_lag_unconfounded,fast_gcstar_cgc,0,1,14,,,,0.0,0.07777777777777778,2,3,,0.7222222222222222,0.21428571428571427,0.17647058823529413,0.1506849315068493,0.5128928283642223,0.1935483870967742,3.0,11.0,62.0,14.0
variable_lag_unconfounded,fast_gcstar_cgc,0,2,7,0.07777777777777778,0.07777777777777778,0.0,0.07777777777777778,0.07777777777777778,2,3,,0.7777777777777778,0.2857142857142857,0.11764705882352941,0.0684931506849315,0.5245769540692989,0.16666666666666666,2.0,5.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_cgc,0,3,7,0.0,0.0,0.0,0.07777777777777778,0.07777777777777778,2,3,,0.7777777777777778,0.2857142857142857,0.11764705882352941,0.0684931506849315,0.5245769540692989,0.16666666666666666,2.0,5.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_cgc,0,4,7,0.0,0.0,0.0,0.07777777777777778,0.07777777777777778,2,3,,0.7777777777777778,0.2857142857142857,0.11764705882352941,0.0684931506849315,0.5245769540692989,0.16666666666666666,2.0,5.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_cgc,0,5,7,0.0,0.0,0.0,0.07777777777777778,0.07777777777777778,2,3,,0.7777777777777778,0.2857142857142857,0.11764705882352941,0.0684931506849315,0.5245769540692989,0.16666666666666666,2.0,5.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_cgc,0,6,7,0.0,0.0,0.0,0.07777777777777778,0.07777777777777778,2,3,,0.7777777777777778,0.2857142857142857,0.11764705882352941,0.0684931506849315,0.5245769540692989,0.16666666666666666,2.0,5.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_cgc,0,7,7,0.0,0.0,0.0,0.07777777777777778,0.07777777777777778,2,3,,0.7777777777777778,0.2857142857142857,0.11764705882352941,0.0684931506849315,0.5245769540692989,0.16666666666666666,2.0,5.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_cgc,1,1,5,,,,0.0,0.0,2,2,,0.7777777777777778,0.0,0.0,0.06666666666666667,0.4666666666666667,0.0,0.0,5.0,70.0,15.0
variable_lag_unconfounded,fast_gcstar_cgc,1,2,5,0.0,0.0,0.0,0.0,0.0,2,2,,0.7777777777777778,0.0,0.0,0.06666666666666667,0.4666666666666667,0.0,0.0,5.0,70.0,15.0
variable_lag_unconfounded,fast_gcstar_cgc,1,3,5,0.0,0.0,0.0,0.0,0.0,2,2,,0.7777777777777778,0.0,0.0,0.06666666666666667,0.4666666666666667,0.0,0.0,5.0,70.0,15.0
variable_lag_unconfounded,fast_gcstar_cgc,1,4,5,0.0,0.0,0.0,0.0,0.0,2,2,,0.7777777777777778,0.0,0.0,0.06666666666666667,0.4666666666666667,0.0,0.0,5.0,70.0,15.0
variable_lag_unconfounded,fast_gcstar_cgc,1,5,5,0.0,0.0,0.0,0.0,0.0,2,2,,0.7777777777777778,0.0,0.0,0.06666666666666667,0.4666666666666667,0.0,0.0,5.0,70.0,15.0
variable_lag_unconfounded,fast_gcstar_cgc,1,6,5,0.0,0.0,0.0,0.0,0.0,2,2,,0.7777777777777778,0.0,0.0,0.06666666666666667,0.4666666666666667,0.0,0.0,5.0,70.0,15.0
variable_lag_unconfounded,fast_gcstar_cgc,1,7,5,0.0,0.0,0.0,0.0,0.0,2,2,,0.7777777777777778,0.0,0.0,0.06666666666666667,0.4666666666666667,0.0,0.0,5.0,70.0,15.0
variable_lag_unconfounded,fast_gcstar_cgc,2,1,7,,,,0.0,0.0,2,2,,0.7666666666666667,0.14285714285714285,0.0625,0.08108108108108109,0.4907094594594595,0.08695652173913043,1.0,6.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_cgc,2,2,7,0.0,0.0,0.0,0.0,0.0,2,2,,0.7666666666666667,0.14285714285714285,0.0625,0.08108108108108109,0.4907094594594595,0.08695652173913043,1.0,6.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_cgc,2,3,7,0.0,0.0,0.0,0.0,0.0,2,2,,0.7666666666666667,0.14285714285714285,0.0625,0.08108108108108109,0.4907094594594595,0.08695652173913043,1.0,6.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_cgc,2,4,7,0.0,0.0,0.0,0.0,0.0,2,2,,0.7666666666666667,0.14285714285714285,0.0625,0.08108108108108109,0.4907094594594595,0.08695652173913043,1.0,6.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_cgc,2,5,7,0.0,0.0,0.0,0.0,0.0,2,2,,0.7666666666666667,0.14285714285714285,0.0625,0.08108108108108109,0.4907094594594595,0.08695652173913043,1.0,6.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_cgc,2,6,7,0.0,0.0,0.0,0.0,0.0,2,2,,0.7666666666666667,0.14285714285714285,0.0625,0.08108108108108109,0.4907094594594595,0.08695652173913043,1.0,6.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_cgc,2,7,7,0.0,0.0,0.0,0.0,0.0,2,2,,0.7666666666666667,0.14285714285714285,0.0625,0.08108108108108109,0.4907094594594595,0.08695652173913043,1.0,6.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_cgc,3,1,20,,,,0.0,0.0,2,2,,0.6777777777777778,0.25,0.2631578947368421,0.2112676056338028,0.5259451445515196,0.25641025641025644,5.0,15.0,56.0,14.0
