dataset,file,P,edge_count,previous_P,previous_edge_count,edge_delta,net_edge_loss_count,D_p,D_minus,D_plus,edge_deletions,edge_additions,net_deletion_count,deletion_share_of_changes,addition_share_of_changes,net_deletion_fraction_possible
220127_F4_run2,220127_F4_run2.pkl,1,448,,,,,,,,,,,,,
220127_F4_run2,220127_F4_run2.pkl,2,415,1,448,-33,33,0.015647396082178692,0.009794553272814142,0.005852842809364548,82,49,33,0.6259541984732824,0.3740458015267175,0.003941710463449594
220127_F4_run2,220127_F4_run2.pkl,3,424,2,415,9,-9,0.01254180602006689,0.005733397037744864,0.006808408982322026,48,57,-9,0.45714285714285713,0.5428571428571428,-0.001075011944577162
220127_F4_run2,220127_F4_run2.pkl,4,413,3,424,-11,11,0.009675107501194458,0.005494505494505495,0.004180602006688963,46,35,11,0.5679012345679013,0.43209876543209874,0.001313903487816532
220127_F4_run2,220127_F4_run2.pkl,5,427,4,413,14,-14,0.009555661729574774,0.003941710463449594,0.005613951266125179,33,47,-14,0.4125,0.5874999999999999,-0.001672240802675585
220127_F4_run2,220127_F4_run2.pkl,6,432,5,427,5,-5,0.010391782130912566,0.004897276636407071,0.005494505494505495,41,46,-5,0.47126436781609193,0.5287356321839081,-0.0005972288580984239
220127_F4_run2,220127_F4_run2.pkl,7,460,6,432,28,-28,0.013616817964644052,0.005136168179646441,0.008480649784997612,43,71,-28,0.37719298245614036,0.6228070175438597,-0.003344481605351171
