dataset,file,P,edge_count,previous_P,previous_edge_count,edge_delta,net_edge_loss_count,D_p,D_minus,D_plus,edge_deletions,edge_additions,net_deletion_count,deletion_share_of_changes,addition_share_of_changes,net_deletion_fraction_possible
220119_F2_run11,220119_F2_run11.pkl,1,541,,,,,,,,,,,,,
220119_F2_run11,220119_F2_run11.pkl,2,395,1,541,-146,146,0.026868686868686868,0.020808080808080807,0.006060606060606061,206,60,146,0.7744360902255639,0.2255639097744361,0.014747474747474745
220119_F2_run11,220119_F2_run11.pkl,3,373,2,395,-22,22,0.017575757575757574,0.009898989898989899,0.007676767676767677,98,76,22,0.5632183908045977,0.4367816091954023,0.002222222222222222
220119_F2_run11,220119_F2_run11.pkl,4,363,3,373,-10,10,0.016565656565656565,0.008787878787878787,0.0077777777777777776,87,77,10,0.5304878048780488,0.46951219512195125,0.0010101010101010097
220119_F2_run11,220119_F2_run11.pkl,5,403,4,363,40,-40,0.018585858585858588,0.007272727272727273,0.011313131313131313,72,112,-40,0.3913043478260869,0.608695652173913,-0.00404040404040404
220119_F2_run11,220119_F2_run11.pkl,6,402,5,403,-1,1,0.01707070707070707,0.008585858585858586,0.008484848484848486,85,84,1,0.5029585798816568,0.4970414201183433,0.00010101010101009993
220119_F2_run11,220119_F2_run11.pkl,7,406,6,402,4,-4,0.01717171717171717,0.008383838383838384,0.008787878787878787,83,87,-4,0.4882352941176471,0.5117647058823529,-0.00040404040404040317
