trial_id,tau,accuracy,precision,recall,fpr,balanced_accuracy,f1
0,2,0.9305555555555556,0.5866666666666667,0.8301886792452831,0.05927342256214149,0.8854576283415707,0.6875
0,3,0.9513888888888888,0.6811594202898551,0.8867924528301887,0.04206500956022945,0.9223637216349796,0.7704918032786885
0,4,0.9479166666666666,0.6575342465753424,0.9056603773584906,0.04780114722753346,0.9289296150654786,0.761904761904762
0,5,0.9635416666666666,0.7424242424242424,0.9245283018867925,0.032504780114722756,0.9460117608860348,0.823529411764706
0,6,0.9565972222222222,0.7,0.9245283018867925,0.040152963671128104,0.9421876691078321,0.7967479674796748
0,7,0.9565972222222222,0.7058823529411765,0.9056603773584906,0.03824091778202677,0.933709729788232,0.7933884297520662
1,2,0.9245541838134431,0.5454545454545454,0.5901639344262295,0.04491017964071856,0.7726268773927555,0.5669291338582677
1,3,0.9231824417009602,0.5301204819277109,0.7213114754098361,0.058383233532934134,0.831464120938451,0.6111111111111112
1,4,0.9176954732510288,0.5058823529411764,0.7049180327868853,0.06287425149700598,0.8210218906449396,0.5890410958904109
1,5,0.9314128943758574,0.5662650602409639,0.7704918032786885,0.05389221556886228,0.8582997938549131,0.6527777777777777
1,6,0.9231824417009602,0.5333333333333333,0.6557377049180327,0.05239520958083832,0.8016712476685972,0.588235294117647
1,7,0.9355281207133059,0.6,0.6885245901639344,0.041916167664670656,0.8233042112496318,0.6412213740458015
2,2,0.9571938168846611,0.6728971962616822,0.9863013698630136,0.045572916666666664,0.9703642265981736,0.7999999999999999
2,3,0.9536266349583828,0.6574074074074074,0.9726027397260274,0.048177083333333336,0.962212828196347,0.7845303867403315
2,4,0.9619500594530321,0.7029702970297029,0.9726027397260274,0.0390625,0.9667701198630136,0.8160919540229884
2,5,0.9667063020214031,0.7368421052631579,0.958904109589041,0.032552083333333336,0.9631760131278538,0.8333333333333334
2,6,0.9690844233055886,0.7526881720430108,0.958904109589041,0.029947916666666668,0.9644780964611872,0.8433734939759036
2,7,0.9726516052318668,0.7777777777777778,0.958904109589041,0.026041666666666668,0.9664312214611872,0.8588957055214723
3,2,0.9160997732426304,0.5102040816326531,0.6578947368421053,0.05955334987593052,0.7991706934830873,0.574712643678161
3,3,0.9183673469387755,0.5217391304347826,0.631578947368421,0.05459057071960298,0.788494188324409,0.5714285714285715
3,4,0.9251700680272109,0.5531914893617021,0.6842105263157895,0.052109181141439205,0.8160506725871751,0.611764705882353
3,5,0.9319727891156463,0.5952380952380952,0.6578947368421053,0.04218362282878412,0.8078555570066606,0.625
3,6,0.9365079365079365,0.625,0.6578947368421053,0.03722084367245657,0.8103369465848244,0.6410256410256411
3,7,0.9365079365079365,0.6190476190476191,0.6842105263157895,0.03970223325062035,0.8222541465325846,0.6500000000000001
4,2,0.9115646258503401,0.3333333333333333,0.5,0.06265060240963856,0.7186746987951806,0.4
4,3,0.9138321995464853,0.35,0.5384615384615384,0.06265060240963856,0.7379054680259499,0.4242424242424242
4,4,0.9387755102040817,0.48484848484848486,0.6153846153846154,0.04096385542168675,0.7872103799814643,0.5423728813559322
4,5,0.9387755102040817,0.4838709677419355,0.5769230769230769,0.03855421686746988,0.7691844300278035,0.5263157894736842
4,6,0.9319727891156463,0.4375,0.5384615384615384,0.043373493975903614,0.7475440222428174,0.4827586206896552
4,7,0.9387755102040817,0.48484848484848486,0.6153846153846154,0.04096385542168675,0.7872103799814643,0.5423728813559322
5,2,0.9196428571428571,0.4264705882352941,0.5471698113207547,0.0533515731874145,0.7469091190666701,0.4793388429752066
5,3,0.9119897959183674,0.3787878787878788,0.4716981132075472,0.0560875512995896,0.7078052809539788,0.42016806722689076
5,4,0.9158163265306123,0.4,0.49056603773584906,0.0533515731874145,0.7186072322742173,0.4406779661016949
5,5,0.9145408163265306,0.3870967741935484,0.4528301886792453,0.05198358413132695,0.7004233022739592,0.4173913043478261
5,6,0.9030612244897959,0.3466666666666667,0.49056603773584906,0.06703146374829001,0.7117672869937794,0.40625
5,7,0.9183673469387755,0.4126984126984127,0.49056603773584906,0.0506155950752394,0.7199752213303048,0.44827586206896547
6,2,0.9131985731272295,0.4939759036144578,0.5694444444444444,0.054616384915474644,0.7574140297644849,0.5290322580645161
6,3,0.929845422116528,0.5730337078651685,0.7083333333333334,0.0494148244473342,0.8294592544429995,0.6335403726708074
6,4,0.9346016646848989,0.6024096385542169,0.6944444444444444,0.04291287386215865,0.8257657852911429,0.6451612903225806
6,5,0.9286563614744352,0.5638297872340425,0.7361111111111112,0.053315994798439535,0.8413975581563358,0.6385542168674699
6,6,0.9369797859690844,0.6144578313253012,0.7083333333333334,0.04161248374512354,0.8333604247941049,0.6580645161290323
6,7,0.9369797859690844,0.6144578313253012,0.7083333333333334,0.04161248374512354,0.8333604247941049,0.6580645161290323
7,2,0.9112426035502958,0.4146341463414634,0.32075471698113206,0.038523274478330656,0.6411157212514007,0.3617021276595745
7,3,0.9215976331360947,0.5,0.41509433962264153,0.03531300160513644,0.6898906690087525,0.4536082474226804
7,4,0.9171597633136095,0.4634146341463415,0.3584905660377358,0.03531300160513644,0.6615887822162997,0.4042553191489362
